@relation activity_recognition_labeled-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R43-weka.filters.unsupervised.attribute.Remove-R41-42-weka.filters.unsupervised.attribute.Remove-R37-40-weka.filters.unsupervised.attribute.Remove-R33-36

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute Y0 numeric
@attribute Y1 numeric
@attribute Y2 numeric
@attribute Y3 numeric
@attribute Y4 numeric
@attribute Y5 numeric
@attribute Y6 numeric
@attribute Y7 numeric
@attribute Y8 numeric
@attribute Y9 numeric
@attribute Z0 numeric
@attribute Z1 numeric
@attribute Z2 numeric
@attribute Z3 numeric
@attribute Z4 numeric
@attribute Z5 numeric
@attribute Z6 numeric
@attribute Z7 numeric
@attribute Z8 numeric
@attribute Z9 numeric
@attribute XAVG numeric
@attribute YAVG numeric
@attribute class {Walking,Jogging,Upstairs,Downstairs,Sitting,Standing}

@data
0.1,0.07,0.05,0.07,0.06,0.08,0.1,0.15,0.15,0.2,0.17,0.11,0.12,0.08,0.06,0.09,0.09,0.1,0.08,0.13,0.18,0.08,0.09,0.06,0.09,0.08,0.09,0.07,0.13,0.15,0,8.18,Downstairs
0,0.01,0,0.03,0.02,0.01,0.02,0.07,0.02,0.01,0.1,0.07,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0.14,0,0.36,Downstairs
0.15,0.12,0.13,0.06,0.07,0.11,0.1,0.09,0.1,0.07,0.06,0.08,0.08,0.16,0.09,0.06,0.14,0.11,0.09,0.13,0.11,0.12,0.09,0.07,0.07,0.07,0.1,0.1,0.16,0.13,0,2.26,Upstairs
0.17,0.12,0.13,0.13,0.14,0.1,0.11,0.07,0.05,0.01,0.24,0.14,0.07,0.07,0.09,0.17,0.12,0.07,0.03,0.01,0.13,0.07,0.13,0.1,0.09,0.12,0.1,0.11,0.09,0.08,0,-3.27,Upstairs
0,0,0.02,0.13,0.11,0.1,0.11,0.15,0.18,0.19,0.07,0.11,0.15,0.08,0.11,0.09,0.06,0.11,0.13,0.1,0.08,0.09,0.11,0.13,0.14,0.13,0.09,0.08,0.07,0.11,0,1.53,Upstairs
0.06,0.14,0.11,0.04,0.1,0.08,0.07,0.08,0.07,0.08,0.01,0.06,0.08,0.08,0.09,0.07,0.08,0.09,0.14,0.14,0.07,0.11,0.06,0.1,0.1,0.07,0.1,0.1,0.07,0.06,0,3.69,Upstairs
0.02,0.04,0.09,0.08,0.1,0.09,0.15,0.13,0.17,0.15,0.04,0.09,0.11,0.1,0.11,0.13,0.11,0.09,0.1,0.13,0.08,0.12,0.1,0.11,0.09,0.11,0.11,0.09,0.08,0.13,0,9.46,Downstairs
0.05,0.08,0.06,0.08,0.09,0.17,0.11,0.14,0.1,0.13,0.06,0.08,0.13,0.08,0.13,0.13,0.08,0.11,0.08,0.14,0.07,0.08,0.13,0.1,0.12,0.1,0.12,0.11,0.11,0.08,0,9.29,Downstairs
0.1,0.11,0.08,0.14,0.12,0.07,0.11,0.06,0.15,0.08,0.09,0.1,0.08,0.12,0.08,0.08,0.11,0.16,0.11,0.07,0.1,0.13,0.11,0.1,0.08,0.07,0.11,0.14,0.08,0.08,0,9.01,Downstairs
0.19,0.15,0.15,0.13,0.1,0.08,0.09,0.05,0.04,0.05,0.17,0.12,0.09,0.1,0.09,0.08,0.11,0.08,0.11,0.08,0.12,0.08,0.08,0.1,0.14,0.11,0.07,0.09,0.11,0.11,0,8.04,Downstairs
0.09,0.06,0.05,0.03,0.02,0.02,0.01,0.02,0.03,0.03,0.08,0.03,0.04,0.04,0.02,0.04,0.03,0.01,0.03,0.02,0.06,0.02,0.01,0.03,0.03,0.04,0.02,0.03,0.07,0.05,0,2.33,Downstairs
0.09,0.11,0.08,0.08,0.1,0.08,0.13,0.1,0.13,0.13,0.08,0.05,0.04,0.1,0.11,0.11,0.14,0.12,0.12,0.14,0.18,0.14,0.08,0.09,0.08,0.06,0.06,0.07,0.08,0.17,0,-0.96,Upstairs
0.1,0.07,0.09,0.1,0.12,0.11,0.1,0.1,0.12,0.12,0.12,0.12,0.08,0.09,0.09,0.14,0.09,0.1,0.09,0.11,0.07,0.1,0.1,0.12,0.11,0.11,0.15,0.07,0.12,0.08,0,-2.88,Upstairs
0.12,0.12,0.12,0.11,0.07,0.11,0.09,0.1,0.08,0.09,0.12,0.13,0.11,0.13,0.09,0.06,0.1,0.09,0.11,0.1,0.08,0.09,0.12,0.1,0.07,0.14,0.09,0.15,0.11,0.07,0,-3.34,Upstairs
0.06,0.06,0.1,0.09,0.09,0.07,0.06,0.06,0.06,0.04,0.06,0.06,0.14,0.07,0.08,0.06,0.04,0.07,0.06,0.04,0.03,0.04,0.05,0.09,0.11,0.06,0.09,0.09,0.05,0.06,0,-2.18,Upstairs
0.19,0.07,0.04,0.08,0.08,0.03,0.07,0.08,0.11,0.25,0.19,0.13,0.05,0.13,0.08,0.09,0.07,0.13,0.09,0.06,0.08,0.08,0.07,0.11,0.11,0.12,0.14,0.11,0.09,0.11,0,6.96,Downstairs
0.05,0.14,0.12,0.12,0.15,0.1,0.12,0.09,0.06,0.07,0.07,0.07,0.11,0.09,0.13,0.11,0.11,0.12,0.09,0.12,0.13,0.1,0.09,0.13,0.09,0.1,0.06,0.11,0.11,0.09,0,9.23,Downstairs
0.08,0.11,0.13,0.1,0.09,0.13,0.11,0.13,0.12,0.02,0.06,0.11,0.13,0.1,0.1,0.1,0.1,0.09,0.11,0.11,0.07,0.09,0.1,0.13,0.1,0.13,0.09,0.11,0.12,0.09,0,9.02,Downstairs
0.06,0.07,0.1,0.09,0.09,0.14,0.08,0.1,0.1,0.06,0.06,0.1,0.11,0.08,0.08,0.09,0.1,0.07,0.12,0.1,0.11,0.12,0.13,0.05,0.1,0.05,0.09,0.06,0.08,0.11,0,8.25,Downstairs
0.21,0.23,0.2,0,0.12,0.07,0,0.06,0.02,0.11,0.1,0.11,0,0,0.21,0,0,0.19,0.14,0.26,0.07,0.03,0,0.02,0.04,0,0.04,0.11,0.17,0.52,0,9.32,Sitting
0.07,0.22,0.28,0,0.22,0.12,0,0.04,0.04,0.03,0.05,0.09,0,0,0.24,0,0,0.33,0.15,0.15,0.01,0.02,0,0.01,0.06,0,0.13,0.22,0.31,0.26,0,9.3,Sitting
0.18,0.23,0.15,0,0.15,0.09,0,0.09,0.03,0.11,0.11,0.11,0,0,0.18,0,0,0.23,0.16,0.22,0.02,0.02,0,0.07,0.05,0,0.22,0.23,0.16,0.25,0,9.31,Sitting
0.07,0.09,0.14,0,0.18,0.21,0,0.17,0.06,0.11,0.1,0.08,0,0,0.2,0,0,0.34,0.13,0.16,0.03,0.02,0,0.08,0.21,0,0.29,0.23,0.1,0.06,0,9.3,Sitting
0.08,0.15,0.1,0,0.15,0.09,0,0.16,0.07,0.22,0.11,0.1,0,0,0.19,0,0,0.24,0.19,0.18,0.2,0.08,0,0.05,0.14,0,0.15,0.17,0.1,0.13,0,9.3,Sitting
0.06,0.05,0.06,0,0.1,0.14,0,0.13,0.15,0.31,0.11,0.12,0,0,0.27,0,0,0.26,0.12,0.12,0.15,0.1,0,0.14,0.21,0,0.15,0.14,0.06,0.06,0,9.29,Sitting
0.02,0.01,0.01,0,0.04,0.15,0,0.3,0.25,0.23,0.04,0.11,0,0,0.33,0,0,0.35,0.12,0.07,0.04,0.14,0,0.34,0.27,0,0.15,0.04,0.01,0.02,0,9.29,Sitting
0.02,0.02,0.02,0,0.07,0.09,0,0.23,0.2,0.37,0.07,0.07,0,0,0.33,0,0,0.31,0.15,0.08,0.15,0.24,0,0.29,0.18,0,0.12,0.03,0.01,0.01,0,9.3,Sitting
0.08,0.07,0.14,0,0.19,0.2,0,0.17,0.06,0.11,0.05,0.15,0,0,0.28,0,0,0.3,0.15,0.09,0.07,0.09,0,0.22,0.23,0,0.24,0.09,0.03,0.04,0,9.29,Sitting
0.02,0.07,0.1,0,0.22,0.29,0,0.19,0.09,0.05,0.05,0.08,0,0,0.36,0,0,0.31,0.13,0.08,0.04,0.12,0,0.22,0.35,0,0.18,0.07,0.02,0.02,0,9.29,Sitting
0,0.01,0.02,0,0.09,0.17,0,0.14,0.05,0.02,0.01,0.04,0,0,0.14,0,0,0.21,0.07,0.02,0.02,0.05,0,0.12,0.16,0,0.09,0.04,0,0.01,0,4.37,Sitting
0.11,0.04,0.04,0.03,0.1,0.09,0.12,0.09,0.19,0.21,0.16,0.08,0.09,0.16,0.06,0.11,0.07,0.06,0.07,0.17,0.28,0.16,0.12,0.09,0.1,0.06,0.06,0.02,0.04,0.09,0,9.9,Standing
0.1,0.06,0.07,0.06,0.1,0.05,0.12,0.09,0.15,0.22,0.17,0.06,0.07,0.13,0.12,0.09,0.05,0.06,0.11,0.16,0.15,0.15,0.14,0.08,0.11,0.13,0.04,0.04,0.09,0.09,0,9.91,Standing
0.06,0.06,0.05,0.06,0.07,0.1,0.11,0.18,0.18,0.15,0.11,0.15,0.05,0.16,0.07,0.07,0.05,0.1,0.11,0.16,0.1,0.13,0.14,0.1,0.11,0.09,0.06,0.06,0.14,0.1,0,9.91,Standing
0.04,0.06,0.05,0.06,0.13,0.09,0.18,0.16,0.17,0.09,0.11,0.09,0.07,0.18,0.09,0.09,0.06,0.09,0.13,0.12,0.03,0.1,0.1,0.12,0.15,0.11,0.12,0.12,0.08,0.09,0,9.91,Standing
0.14,0.21,0.17,0.1,0.16,0.07,0.1,0.06,0.01,0.01,0.02,0.04,0.06,0.17,0.16,0.17,0.17,0.09,0.1,0.04,0.02,0.03,0.07,0.1,0.13,0.17,0.13,0.15,0.12,0.1,0,9.93,Standing
0.13,0.16,0.17,0.11,0.14,0.09,0.05,0.05,0.1,0.03,0.02,0.06,0.04,0.16,0.15,0.15,0.14,0.1,0.13,0.08,0.02,0.04,0.06,0.06,0.14,0.09,0.13,0.16,0.22,0.11,0,9.94,Standing
0.11,0.13,0.18,0.09,0.15,0.1,0.06,0.07,0.09,0.03,0.1,0.06,0.06,0.14,0.08,0.08,0.16,0.07,0.1,0.16,0.03,0.05,0.07,0.07,0.1,0.11,0.08,0.16,0.22,0.13,0,9.93,Standing
0.03,0.05,0.03,0.03,0.1,0.01,0.05,0.03,0.05,0.04,0.02,0.07,0.06,0.05,0.02,0.03,0.03,0.05,0.05,0.05,0.03,0.04,0.05,0.08,0.04,0.03,0.02,0.02,0.04,0.09,0,4.01,Standing
0.13,0.12,0.11,0.12,0.12,0.07,0.1,0.09,0.1,0.06,0.1,0.1,0.11,0.08,0.13,0.11,0.07,0.13,0.09,0.1,0.11,0.12,0.16,0.15,0.11,0.11,0.04,0.07,0.06,0.1,0,9.8,Walking
0.11,0.1,0.15,0.09,0.09,0.1,0.1,0.12,0.1,0.06,0.14,0.07,0.12,0.1,0.06,0.09,0.09,0.13,0.09,0.14,0.12,0.12,0.14,0.08,0.11,0.11,0.09,0.09,0.07,0.1,0,9.97,Walking
0.15,0.07,0.13,0.09,0.07,0.1,0.14,0.11,0.09,0.09,0.13,0.11,0.1,0.1,0.05,0.1,0.1,0.09,0.12,0.13,0.14,0.16,0.11,0.09,0.1,0.11,0.06,0.09,0.06,0.11,0,9.93,Walking
0.13,0.09,0.1,0.11,0.11,0.08,0.11,0.14,0.11,0.06,0.12,0.09,0.11,0.13,0.06,0.08,0.11,0.1,0.11,0.12,0.12,0.15,0.11,0.1,0.08,0.1,0.09,0.1,0.06,0.12,0,9.86,Walking
0.12,0.11,0.12,0.09,0.1,0.1,0.1,0.06,0.1,0.12,0.1,0.13,0.1,0.09,0.1,0.09,0.08,0.12,0.09,0.12,0.12,0.14,0.08,0.1,0.11,0.08,0.08,0.1,0.11,0.11,0,9.93,Walking
0.11,0.11,0.1,0.11,0.11,0.1,0.09,0.1,0.12,0.09,0.11,0.12,0.08,0.11,0.08,0.11,0.07,0.11,0.11,0.1,0.13,0.13,0.1,0.11,0.1,0.09,0.09,0.08,0.1,0.08,0,9.98,Walking
0.13,0.1,0.11,0.1,0.1,0.09,0.06,0.14,0.12,0.08,0.11,0.11,0.1,0.1,0.1,0.06,0.1,0.09,0.12,0.13,0.11,0.14,0.15,0.08,0.11,0.09,0.07,0.1,0.06,0.11,0,9.88,Walking
0.13,0.1,0.1,0.09,0.1,0.1,0.09,0.11,0.09,0.1,0.12,0.07,0.09,0.13,0.09,0.09,0.12,0.08,0.1,0.13,0.1,0.13,0.12,0.09,0.09,0.1,0.08,0.13,0.05,0.13,0,9.95,Walking
0.11,0.12,0.12,0.09,0.11,0.09,0.13,0.06,0.09,0.1,0.09,0.1,0.13,0.11,0.09,0.07,0.15,0.1,0.08,0.11,0.1,0.1,0.06,0.13,0.17,0.12,0.06,0.08,0.1,0.11,0,9.92,Walking
0.05,0.12,0.14,0.15,0.11,0.09,0.08,0.1,0.12,0.07,0.07,0.12,0.1,0.13,0.1,0.11,0.13,0.1,0.07,0.1,0.08,0.1,0.08,0.15,0.13,0.08,0.11,0.1,0.08,0.11,0,9.86,Walking
0.08,0.12,0.14,0.14,0.1,0.1,0.07,0.09,0.1,0.09,0.11,0.07,0.15,0.06,0.14,0.07,0.11,0.11,0.1,0.11,0.1,0.07,0.1,0.08,0.16,0.12,0.12,0.09,0.07,0.12,0,9.86,Walking
0.11,0.12,0.08,0.13,0.08,0.1,0.08,0.11,0.11,0.11,0.12,0.09,0.12,0.09,0.11,0.08,0.08,0.12,0.09,0.11,0.1,0.14,0.1,0.09,0.1,0.08,0.13,0.09,0.1,0.11,0,9.77,Walking
0.1,0.11,0.13,0.11,0.09,0.09,0.1,0.06,0.09,0.14,0.1,0.12,0.08,0.09,0.09,0.09,0.11,0.12,0.13,0.09,0.1,0.08,0.1,0.12,0.13,0.12,0.06,0.11,0.09,0.11,0,9.98,Walking
0.12,0.1,0.07,0.11,0.09,0.12,0.07,0.1,0.14,0.11,0.12,0.11,0.11,0.08,0.08,0.1,0.13,0.08,0.1,0.13,0.1,0.11,0.1,0.09,0.08,0.11,0.1,0.13,0.09,0.12,0,9.83,Walking
0.15,0.05,0.04,0.14,0.07,0.11,0.13,0.11,0.1,0.11,0.12,0.1,0.11,0.09,0.08,0.08,0.07,0.17,0.09,0.1,0.11,0.11,0.14,0.05,0.12,0.11,0.08,0.11,0.09,0.1,0,9.82,Walking
0.09,0.09,0.08,0.11,0.1,0.11,0.13,0.1,0.09,0.13,0.12,0.1,0.11,0.07,0.1,0.1,0.09,0.11,0.11,0.12,0.1,0.09,0.14,0.09,0.08,0.11,0.1,0.12,0.08,0.12,0,9.98,Walking
0.12,0.07,0.08,0.11,0.08,0.13,0.11,0.08,0.11,0.13,0.09,0.11,0.14,0.06,0.1,0.1,0.1,0.11,0.09,0.12,0.11,0.09,0.11,0.1,0.09,0.11,0.1,0.1,0.11,0.12,0,9.9,Walking
0.11,0.09,0.08,0.1,0.11,0.13,0.07,0.09,0.11,0.13,0.1,0.11,0.09,0.09,0.1,0.09,0.12,0.1,0.09,0.13,0.1,0.1,0.09,0.1,0.1,0.12,0.11,0.1,0.11,0.1,0,9.9,Walking
0.1,0.1,0.09,0.1,0.07,0.11,0.11,0.14,0.07,0.12,0.1,0.1,0.09,0.13,0.09,0.1,0.12,0.09,0.1,0.11,0.1,0.1,0.12,0.08,0.11,0.08,0.11,0.14,0.08,0.11,0,9.95,Walking
0.08,0.1,0.11,0.12,0.09,0.09,0.1,0.12,0.14,0.08,0.1,0.12,0.09,0.09,0.1,0.09,0.13,0.12,0.08,0.1,0.1,0.08,0.09,0.11,0.12,0.12,0.1,0.1,0.1,0.09,0,9.84,Walking
0.06,0.15,0.1,0.09,0.09,0.12,0.08,0.12,0.11,0.11,0.08,0.11,0.09,0.11,0.12,0.14,0.11,0.07,0.11,0.09,0.09,0.09,0.07,0.1,0.06,0.17,0.12,0.11,0.12,0.1,0,9.89,Walking
0.08,0.13,0.07,0.09,0.13,0.12,0.13,0.09,0.07,0.11,0.07,0.12,0.08,0.09,0.14,0.13,0.1,0.11,0.11,0.08,0.08,0.08,0.11,0.09,0.1,0.09,0.12,0.14,0.15,0.06,0,9.87,Walking
0.1,0.08,0.13,0.07,0.09,0.11,0.11,0.09,0.12,0.12,0.09,0.09,0.1,0.12,0.1,0.09,0.11,0.12,0.11,0.1,0.1,0.09,0.08,0.08,0.11,0.12,0.12,0.13,0.12,0.08,0,9.91,Walking
0.09,0.13,0.08,0.1,0.09,0.11,0.11,0.12,0.1,0.1,0.1,0.1,0.1,0.12,0.1,0.11,0.11,0.08,0.1,0.1,0.08,0.11,0.07,0.08,0.09,0.13,0.1,0.12,0.15,0.1,0,9.82,Walking
0.09,0.12,0.1,0.08,0.08,0.09,0.13,0.13,0.11,0.1,0.09,0.12,0.11,0.09,0.1,0.13,0.09,0.09,0.09,0.1,0.06,0.1,0.08,0.11,0.09,0.13,0.08,0.14,0.14,0.08,0,9.81,Walking
0.09,0.12,0.12,0.09,0.08,0.09,0.15,0.13,0.03,0.11,0.13,0.09,0.07,0.1,0.1,0.1,0.14,0.09,0.11,0.1,0.1,0.07,0.08,0.09,0.1,0.08,0.09,0.17,0.17,0.06,0,9.84,Walking
0.09,0.09,0.12,0.08,0.09,0.1,0.13,0.08,0.12,0.12,0.11,0.1,0.1,0.11,0.07,0.1,0.11,0.09,0.11,0.11,0.09,0.08,0.08,0.08,0.13,0.14,0.12,0.08,0.13,0.1,0,9.84,Walking
0.1,0.1,0.08,0.12,0.12,0.1,0.11,0.07,0.1,0.12,0.08,0.09,0.1,0.12,0.15,0.1,0.09,0.09,0.11,0.09,0.09,0.06,0.11,0.1,0.12,0.1,0.11,0.12,0.1,0.11,0,9.87,Walking
0.1,0.07,0.09,0.08,0.13,0.17,0.08,0.12,0.07,0.12,0.1,0.07,0.1,0.13,0.11,0.1,0.1,0.11,0.15,0.06,0.1,0.08,0.12,0.06,0.14,0.09,0.11,0.11,0.11,0.11,0,9.86,Walking
0.06,0.11,0.09,0.07,0.1,0.15,0.15,0.11,0.08,0.1,0.04,0.1,0.09,0.15,0.14,0.15,0.09,0.12,0.09,0.06,0.07,0.1,0.07,0.06,0.13,0.12,0.14,0.1,0.15,0.08,0,9.88,Walking
0.04,0.06,0.06,0.07,0.05,0.05,0.08,0.09,0.07,0.08,0.02,0.07,0.08,0.09,0.12,0.1,0.05,0.04,0.06,0.01,0.08,0.04,0.06,0.03,0.04,0.04,0.1,0.07,0.11,0.08,0,5.98,Walking
0.1,0.07,0.09,0.07,0.11,0.1,0.08,0.1,0.18,0.13,0.13,0.12,0.09,0.1,0.07,0.05,0.09,0.09,0.12,0.1,0.2,0.15,0.11,0.05,0.07,0.05,0.03,0.13,0.14,0.1,0,8.58,Jogging
0.08,0.07,0.08,0.07,0.1,0.1,0.09,0.17,0.13,0.14,0.14,0.09,0.1,0.07,0.09,0.09,0.09,0.12,0.06,0.12,0.15,0.18,0.09,0.1,0.05,0.04,0.06,0.07,0.13,0.15,0,8.47,Jogging
0.07,0.05,0.09,0.05,0.11,0.12,0.11,0.13,0.12,0.17,0.12,0.12,0.08,0.1,0.11,0.04,0.1,0.11,0.12,0.08,0.15,0.1,0.12,0.13,0.07,0.09,0.05,0.12,0.1,0.11,0,8.5,Jogging
0.1,0.07,0.04,0.09,0.12,0.06,0.12,0.13,0.17,0.14,0.12,0.08,0.12,0.06,0.08,0.07,0.13,0.1,0.11,0.12,0.14,0.14,0.1,0.09,0.08,0.06,0.06,0.11,0.12,0.12,0,8.94,Jogging
0.07,0.07,0.07,0.09,0.09,0.15,0.1,0.1,0.16,0.13,0.12,0.09,0.08,0.09,0.07,0.12,0.07,0.13,0.13,0.1,0.16,0.12,0.11,0.11,0.08,0.06,0.09,0.09,0.1,0.11,0,8.78,Jogging
0.06,0.12,0.07,0.1,0.1,0.09,0.09,0.12,0.08,0.21,0.14,0.1,0.1,0.08,0.06,0.08,0.1,0.11,0.09,0.14,0.12,0.13,0.12,0.12,0.07,0.04,0.09,0.06,0.15,0.11,0,8.45,Jogging
0.08,0.08,0.08,0.08,0.12,0.1,0.09,0.09,0.11,0.17,0.13,0.09,0.11,0.07,0.07,0.12,0.1,0.12,0.08,0.12,0.12,0.12,0.14,0.09,0.07,0.04,0.09,0.1,0.13,0.12,0,8.58,Jogging
0.1,0.06,0.07,0.09,0.09,0.1,0.13,0.08,0.13,0.18,0.15,0.1,0.07,0.05,0.11,0.09,0.07,0.12,0.15,0.09,0.13,0.11,0.16,0.09,0.1,0.05,0.07,0.09,0.1,0.14,0,8.57,Jogging
0.1,0.08,0.1,0.08,0.1,0.1,0.1,0.06,0.1,0.2,0.15,0.09,0.1,0.08,0.06,0.09,0.12,0.09,0.11,0.1,0.14,0.12,0.16,0.05,0.07,0.06,0.08,0.08,0.11,0.16,0,8.23,Jogging
0.07,0.13,0.09,0.08,0.09,0.16,0.06,0.07,0.1,0.18,0.12,0.14,0.1,0.06,0.09,0.08,0.11,0.08,0.13,0.12,0.13,0.08,0.1,0.1,0.12,0.06,0.11,0.13,0.09,0.11,0,8.19,Jogging
0.11,0.12,0.11,0.08,0.12,0.04,0.11,0.09,0.15,0.1,0.12,0.14,0.09,0.07,0.09,0.09,0.12,0.06,0.14,0.07,0.14,0.11,0.08,0.09,0.08,0.11,0.12,0.08,0.12,0.09,0,7.93,Jogging
0.11,0.14,0.1,0.08,0.12,0.09,0.11,0.12,0.08,0.08,0.1,0.13,0.08,0.11,0.08,0.14,0.09,0.1,0.08,0.09,0.1,0.1,0.1,0.08,0.1,0.1,0.11,0.15,0.12,0.08,0,8.22,Jogging
0.12,0.11,0.15,0.08,0.08,0.11,0.06,0.1,0.11,0.12,0.1,0.15,0.12,0.06,0.08,0.09,0.11,0.11,0.11,0.09,0.07,0.1,0.12,0.1,0.11,0.1,0.1,0.13,0.11,0.08,0,8.21,Jogging
0.13,0.08,0.15,0.09,0.09,0.13,0.07,0.09,0.09,0.11,0.12,0.13,0.06,0.07,0.11,0.1,0.15,0.08,0.11,0.1,0.08,0.09,0.09,0.13,0.12,0.08,0.1,0.12,0.12,0.09,0,8.38,Jogging
0.13,0.1,0.12,0.13,0.1,0.07,0.07,0.1,0.1,0.11,0.15,0.08,0.1,0.08,0.11,0.09,0.11,0.09,0.11,0.08,0.11,0.1,0.08,0.13,0.08,0.06,0.1,0.15,0.1,0.1,0,8.15,Jogging
0.16,0.14,0.07,0.08,0.1,0.07,0.07,0.09,0.13,0.12,0.15,0.09,0.08,0.06,0.08,0.11,0.15,0.08,0.14,0.06,0.09,0.17,0.12,0.07,0.07,0.07,0.1,0.09,0.14,0.11,0,8.13,Jogging
0.12,0.14,0.1,0.12,0.08,0.08,0.09,0.1,0.07,0.12,0.12,0.09,0.1,0.07,0.1,0.13,0.1,0.11,0.1,0.07,0.12,0.11,0.07,0.09,0.07,0.1,0.12,0.12,0.14,0.09,0,8.37,Jogging
0.14,0.11,0.1,0.1,0.08,0.08,0.07,0.08,0.14,0.11,0.1,0.15,0.11,0.09,0.1,0.08,0.09,0.1,0.13,0.06,0.08,0.12,0.07,0.13,0.06,0.11,0.12,0.15,0.1,0.08,0,7.87,Jogging
0.11,0.11,0.09,0.11,0.12,0.08,0.06,0.11,0.12,0.11,0.11,0.12,0.11,0.1,0.13,0.1,0.07,0.06,0.14,0.07,0.07,0.11,0.09,0.09,0.11,0.1,0.14,0.14,0.1,0.07,0,7.98,Jogging
0.04,0.13,0.1,0.11,0.13,0.13,0.1,0.12,0.1,0.06,0.03,0.13,0.12,0.13,0.11,0.13,0.12,0.09,0.12,0.04,0.06,0.08,0.09,0.15,0.12,0.14,0.13,0.12,0.07,0.06,0,8.73,Jogging
0.03,0.06,0.12,0.15,0.12,0.14,0.18,0.13,0.09,0.01,0.02,0.06,0.13,0.16,0.13,0.13,0.14,0.13,0.1,0.02,0.04,0.05,0.09,0.13,0.24,0.13,0.13,0.07,0.03,0.11,0,9.27,Jogging
0.12,0.14,0.11,0.08,0.09,0.07,0.1,0.11,0.1,0.1,0.13,0.13,0.06,0.07,0.08,0.1,0.13,0.12,0.1,0.09,0.1,0.14,0.12,0.1,0.09,0.07,0.05,0.1,0.17,0.09,0,8.29,Jogging
0.12,0.12,0.11,0.14,0.06,0.07,0.1,0.11,0.08,0.11,0.12,0.1,0.1,0.05,0.13,0.1,0.11,0.1,0.1,0.11,0.12,0.09,0.1,0.15,0.06,0.06,0.08,0.17,0.12,0.08,0,8.38,Jogging
0.13,0.1,0.08,0.18,0.08,0.08,0.1,0.08,0.11,0.09,0.11,0.12,0.07,0.12,0.11,0.07,0.12,0.08,0.11,0.1,0.1,0.09,0.11,0.11,0.09,0.09,0.07,0.13,0.14,0.08,0,8.22,Jogging
0.11,0.15,0.09,0.09,0.13,0.09,0.08,0.06,0.13,0.11,0.14,0.09,0.13,0.08,0.08,0.07,0.11,0.08,0.1,0.11,0.12,0.05,0.13,0.12,0.05,0.09,0.13,0.14,0.11,0.09,0,8.22,Jogging
0.08,0.12,0.12,0.09,0.1,0.12,0.1,0.1,0.1,0.1,0.1,0.13,0.12,0.1,0.1,0.09,0.08,0.05,0.11,0.11,0.09,0.13,0.08,0.07,0.1,0.11,0.14,0.14,0.08,0.09,0,8.37,Jogging
0.11,0.1,0.16,0.1,0.06,0.1,0.1,0.08,0.11,0.1,0.13,0.1,0.08,0.11,0.11,0.06,0.1,0.11,0.11,0.08,0.12,0.08,0.1,0.07,0.1,0.11,0.14,0.09,0.11,0.11,0,8.21,Jogging
0.11,0.12,0.13,0.09,0.08,0.1,0.05,0.12,0.11,0.11,0.12,0.13,0.1,0.11,0.08,0.08,0.1,0.09,0.12,0.06,0.1,0.07,0.08,0.14,0.1,0.08,0.16,0.14,0.1,0.08,0,8.27,Jogging
0.11,0.08,0.09,0.09,0.11,0.1,0.13,0.13,0.09,0.11,0.11,0.09,0.09,0.13,0.08,0.11,0.06,0.11,0.12,0.09,0.17,0.12,0.09,0.09,0.07,0.07,0.09,0.12,0.12,0.09,0,8.83,Jogging
0.09,0.09,0.11,0.09,0.09,0.09,0.1,0.09,0.13,0.14,0.13,0.11,0.12,0.08,0.04,0.12,0.07,0.07,0.13,0.11,0.17,0.1,0.12,0.09,0.07,0.06,0.1,0.08,0.09,0.14,0,8.38,Jogging
0.09,0.08,0.12,0.08,0.14,0.09,0.11,0.12,0.08,0.11,0.12,0.12,0.1,0.1,0.07,0.11,0.09,0.11,0.07,0.13,0.17,0.08,0.1,0.1,0.08,0.08,0.08,0.12,0.11,0.11,0,8.22,Jogging
0.1,0.09,0.13,0.14,0.11,0.08,0.06,0.1,0.09,0.11,0.09,0.14,0.08,0.08,0.12,0.09,0.08,0.1,0.14,0.1,0.11,0.07,0.12,0.12,0.09,0.06,0.12,0.11,0.13,0.08,0,8.74,Jogging
0.1,0.12,0.08,0.12,0.1,0.09,0.08,0.1,0.16,0.07,0.11,0.1,0.1,0.09,0.16,0.08,0.03,0.07,0.14,0.12,0.09,0.15,0.08,0.11,0.07,0.09,0.1,0.19,0.09,0.06,0,8.59,Jogging
0.09,0.14,0.15,0.11,0.04,0.12,0.1,0.09,0.08,0.11,0.07,0.13,0.11,0.09,0.1,0.1,0.14,0.05,0.13,0.08,0.08,0.13,0.06,0.13,0.13,0.12,0.12,0.06,0.11,0.09,0,8.56,Jogging
0,0.08,0.12,0.13,0.21,0.16,0.18,0.1,0.04,0,0,0.02,0.17,0.15,0.14,0.16,0.13,0.17,0.07,0,0.03,0.05,0.14,0.09,0.26,0.19,0.1,0.03,0.04,0.09,0,9.38,Jogging
