@relation activity_recognition_labeled-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R43-weka.filters.unsupervised.attribute.Remove-R41-42-weka.filters.unsupervised.attribute.Remove-R37-40-weka.filters.unsupervised.attribute.Remove-R33-36-weka.filters.unsupervised.attribute.Remove-R29-32-weka.filters.unsupervised.attribute.Remove-R25-28-weka.filters.unsupervised.attribute.Remove-R21-24

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute Y0 numeric
@attribute Y1 numeric
@attribute Y2 numeric
@attribute Y3 numeric
@attribute Y4 numeric
@attribute Y5 numeric
@attribute Y6 numeric
@attribute Y7 numeric
@attribute Y8 numeric
@attribute Y9 numeric
@attribute class {Walking,Jogging,Upstairs,Downstairs,Sitting,Standing}

@data
0.09,0.09,0.09,0.11,0.12,0.1,0.09,0.13,0.09,0,0.1,0.1,0.11,0.1,0.11,0.11,0.08,0.11,0.12,0,Downstairs
0.13,0.11,0.08,0.07,0.09,0.11,0.09,0.09,0.13,0,0.12,0.11,0.1,0.09,0.09,0.12,0.11,0.11,0.09,0,Downstairs
0.11,0.13,0.09,0.09,0.09,0.11,0.11,0.08,0.11,0,0.09,0.1,0.11,0.11,0.12,0.1,0.05,0.13,0.08,0,Downstairs
0.07,0.09,0.12,0.15,0.15,0.08,0.12,0.09,0.08,0,0.11,0.13,0.08,0.08,0.07,0.1,0.14,0.09,0.11,0,Downstairs
0.08,0.1,0.1,0.09,0.09,0.08,0.11,0.07,0.14,0.17,0.17,0.13,0.1,0.07,0.09,0.07,0.08,0.1,0.11,0.11,Upstairs
0.08,0.1,0.13,0.11,0.07,0.11,0.12,0.12,0.09,0.09,0.1,0.1,0.07,0.1,0.09,0.12,0.12,0.08,0.12,0.11,Upstairs
0.1,0.09,0.09,0.1,0.15,0.1,0.12,0.09,0.08,0.09,0.06,0.06,0.14,0.16,0.09,0.1,0.13,0.09,0.11,0.07,Upstairs
0.13,0.12,0.1,0.11,0.11,0.08,0.1,0.08,0.08,0.12,0.09,0.1,0.09,0.11,0.15,0.1,0.11,0.08,0.11,0.1,Upstairs
0.12,0.11,0.08,0.11,0.07,0.13,0.1,0.12,0.11,0.09,0.09,0.1,0.1,0.09,0.12,0.11,0.11,0.1,0.1,0.11,Upstairs
0.07,0.05,0.07,0.09,0.06,0.09,0.06,0.09,0.08,0.03,0.06,0.08,0.06,0.08,0.05,0.07,0.05,0.11,0.04,0.08,Upstairs
0.11,0.09,0.12,0.09,0.14,0.11,0.12,0.06,0.09,0.09,0.12,0.11,0.09,0.09,0.08,0.14,0.08,0.12,0.1,0.08,Walking
0.08,0.12,0.09,0.07,0.14,0.1,0.1,0.14,0.1,0.08,0.09,0.12,0.07,0.12,0.09,0.13,0.11,0.1,0.09,0.1,Walking
0.11,0.1,0.09,0.14,0.07,0.11,0.11,0.12,0.07,0.1,0.12,0.09,0.12,0.09,0.11,0.09,0.11,0.09,0.12,0.08,Walking
0.09,0.07,0.14,0.09,0.08,0.07,0.12,0.11,0.15,0.1,0.09,0.1,0.09,0.13,0.09,0.09,0.11,0.12,0.08,0.12,Walking
0.11,0.1,0.08,0.11,0.09,0.12,0.08,0.07,0.11,0.13,0.09,0.08,0.14,0.1,0.11,0.09,0.11,0.1,0.1,0.11,Walking
0.05,0.07,0.04,0.05,0.04,0.06,0.04,0.06,0.06,0.08,0.06,0.05,0.06,0.03,0.05,0.06,0.04,0.04,0.07,0.08,Walking
0,0.03,0.05,0.12,0.05,0.1,0.12,0.18,0.13,0.25,0.16,0.05,0.04,0.08,0.08,0.07,0.14,0.08,0.1,0.15,Jogging
0,0,0.03,0.06,0.13,0.11,0.12,0.09,0.17,0.3,0.12,0.06,0.09,0.09,0.08,0.08,0.07,0.09,0.15,0.18,Jogging
0,0.01,0.03,0.05,0.07,0.13,0.11,0.13,0.19,0.3,0.09,0.08,0.07,0.09,0.09,0.06,0.11,0.11,0.12,0.17,Jogging
0,0,0,0.05,0.09,0.1,0.15,0.14,0.16,0.31,0.06,0.08,0.13,0.07,0.07,0.09,0.09,0.12,0.12,0.19,Jogging
0,0,0.04,0.04,0.1,0.09,0.11,0.18,0.16,0.31,0.09,0.08,0.08,0.07,0.11,0.09,0.1,0.09,0.16,0.13,Jogging
0.01,0.01,0.07,0.08,0.07,0.09,0.1,0.16,0.24,0.19,0.08,0.09,0.1,0.08,0.07,0.09,0.1,0.12,0.11,0.18,Jogging
0.01,0.02,0.02,0.06,0.06,0.07,0.1,0.16,0.26,0.27,0.1,0.04,0.09,0.14,0.09,0.07,0.11,0.1,0.12,0.15,Jogging
0,0.05,0.05,0.03,0.06,0.09,0.11,0.17,0.26,0.21,0.07,0.07,0.08,0.11,0.1,0.08,0.12,0.12,0.11,0.18,Jogging
0.06,0.02,0.08,0.1,0.09,0.1,0.15,0.14,0.12,0.15,0.11,0.04,0.06,0.08,0.11,0.17,0.07,0.14,0.1,0.14,Jogging
0.03,0.08,0.1,0.14,0.11,0.12,0.12,0.08,0.15,0.09,0.1,0.08,0.04,0.06,0.13,0.15,0.08,0.15,0.08,0.15,Jogging
0.06,0.12,0.14,0.11,0.09,0.14,0.07,0.11,0.09,0.1,0.08,0.06,0.08,0.09,0.14,0.13,0.08,0.12,0.13,0.11,Jogging
0.07,0.09,0.12,0.16,0.13,0.13,0.08,0.08,0.11,0.05,0.06,0.1,0.08,0.08,0.14,0.13,0.07,0.13,0.17,0.06,Jogging
0.07,0.13,0.12,0.15,0.13,0.12,0.1,0.09,0.04,0.07,0.07,0.1,0.06,0.07,0.13,0.16,0.14,0.1,0.13,0.07,Jogging
0.11,0.15,0.16,0.08,0.1,0.08,0.13,0.09,0.06,0.07,0.08,0.09,0.07,0.09,0.08,0.16,0.13,0.14,0.1,0.09,Jogging
0.08,0.09,0.18,0.13,0.12,0.16,0.09,0.09,0.05,0.05,0.11,0.06,0.03,0.11,0.08,0.17,0.15,0.13,0.12,0.06,Jogging
0.13,0.14,0.16,0.09,0.11,0.07,0.07,0.1,0.09,0.06,0.06,0.13,0.07,0.06,0.1,0.16,0.15,0.14,0.07,0.08,Jogging
0.1,0.15,0.15,0.12,0.09,0.11,0.08,0.06,0.09,0.06,0.11,0.08,0.05,0.07,0.1,0.15,0.15,0.13,0.13,0.05,Jogging
0.13,0.15,0.13,0.11,0.1,0.1,0.09,0.09,0.07,0.06,0.1,0.09,0.05,0.09,0.15,0.1,0.16,0.14,0.06,0.08,Jogging
0.12,0.19,0.12,0.13,0.13,0.06,0.09,0.07,0.07,0.05,0.12,0.08,0.04,0.12,0.09,0.1,0.14,0.13,0.11,0.08,Jogging
0.11,0.1,0.18,0.13,0.08,0.09,0.1,0.13,0.06,0.04,0.09,0.09,0.07,0.1,0.14,0.1,0.11,0.12,0.11,0.09,Jogging
0.07,0.16,0.15,0.16,0.06,0.09,0.12,0.1,0.06,0.05,0.11,0.07,0.04,0.09,0.13,0.12,0.12,0.11,0.14,0.09,Jogging
0.08,0.11,0.16,0.12,0.13,0.09,0.07,0.11,0.1,0.04,0.05,0.07,0.1,0.11,0.12,0.09,0.09,0.12,0.16,0.12,Jogging
0.04,0.15,0.1,0.13,0.12,0.09,0.13,0.12,0.12,0.03,0.01,0.07,0.1,0.17,0.08,0.08,0.11,0.09,0.19,0.13,Jogging
0.08,0.18,0.1,0.11,0.1,0.15,0.07,0.16,0.05,0.02,0.01,0.08,0.13,0.14,0.09,0.07,0.12,0.1,0.17,0.11,Jogging
0.17,0.12,0.13,0.11,0.15,0.13,0.07,0.07,0.05,0.02,0.02,0.14,0.15,0.15,0.05,0.12,0.11,0.11,0.09,0.09,Jogging
0.25,0.13,0.05,0.12,0.12,0.12,0.08,0.09,0.07,0,0.08,0.14,0.16,0.12,0.09,0.1,0.11,0.08,0.09,0.04,Jogging
0.27,0.17,0.06,0.09,0.12,0.1,0.12,0.04,0.05,0.01,0.15,0.14,0.2,0.15,0.11,0.1,0.09,0.06,0.02,0.01,Jogging
0.28,0.16,0.12,0.05,0.16,0.1,0.08,0.04,0.05,0,0.23,0.14,0.23,0.15,0.12,0.05,0.05,0.04,0.01,0,Jogging
0.29,0.13,0.11,0.13,0.12,0.1,0.08,0.04,0.03,0,0.2,0.31,0.19,0.11,0.1,0.06,0.04,0.02,0,0,Jogging
0.28,0.17,0.16,0.05,0.08,0.11,0.1,0.07,0.01,0,0.25,0.23,0.24,0.14,0.08,0.05,0.02,0.01,0,0,Jogging
0.23,0.13,0.1,0.12,0.07,0.06,0.08,0.03,0.02,0,0.2,0.19,0.22,0.09,0.05,0.06,0.02,0.01,0,0,Jogging
0.11,0.09,0.09,0.14,0.13,0.1,0.09,0.09,0.09,0.09,0.12,0.07,0.09,0.09,0.11,0.1,0.1,0.11,0.15,0.1,Walking
0.12,0.11,0.09,0.11,0.11,0.13,0.11,0.06,0.09,0.1,0.11,0.13,0.11,0.04,0.13,0.08,0.09,0.1,0.1,0.12,Walking
0.11,0.08,0.07,0.14,0.16,0.07,0.1,0.1,0.1,0.11,0.1,0.1,0.1,0.1,0.08,0.07,0.12,0.14,0.11,0.1,Walking
0.06,0.11,0.08,0.11,0.15,0.07,0.07,0.14,0.15,0.1,0.1,0.12,0.12,0.06,0.11,0.11,0.13,0.05,0.11,0.11,Walking
0.11,0.11,0.09,0.08,0.09,0.12,0.08,0.08,0.15,0.11,0.14,0.13,0.09,0.1,0.09,0.11,0.06,0.08,0.1,0.13,Walking
0.13,0.09,0.09,0.12,0.06,0.08,0.09,0.11,0.12,0.13,0.13,0.12,0.08,0.08,0.08,0.11,0.09,0.09,0.13,0.1,Walking
0.13,0.09,0.09,0.14,0.09,0.08,0.09,0.1,0.13,0.09,0.17,0.08,0.1,0.08,0.05,0.08,0.11,0.14,0.09,0.11,Walking
0.11,0.11,0.1,0.1,0.08,0.09,0.1,0.09,0.15,0.09,0.14,0.11,0.09,0.1,0.08,0.08,0.1,0.07,0.15,0.1,Walking
0.09,0.1,0.12,0.11,0.11,0.11,0.09,0.08,0.12,0.09,0.06,0.12,0.16,0.07,0.09,0.11,0.11,0.1,0.11,0.09,Walking
0.08,0.1,0.13,0.1,0.11,0.1,0.11,0.11,0.08,0.1,0.1,0.08,0.13,0.1,0.1,0.13,0.08,0.1,0.11,0.11,Walking
0.12,0.1,0.09,0.09,0.1,0.09,0.12,0.11,0.09,0.12,0.09,0.11,0.1,0.11,0.11,0.09,0.13,0.09,0.09,0.11,Walking
0.08,0.12,0.07,0.11,0.14,0.08,0.09,0.1,0.12,0.11,0.08,0.1,0.11,0.09,0.12,0.09,0.11,0.15,0.09,0.09,Walking
0.07,0.12,0.12,0.09,0.09,0.13,0.1,0.13,0.06,0.11,0.08,0.12,0.13,0.12,0.09,0.11,0.1,0.1,0.09,0.1,Walking
0.08,0.09,0.14,0.09,0.11,0.11,0.08,0.12,0.08,0.11,0.13,0.07,0.11,0.08,0.13,0.1,0.11,0.09,0.08,0.11,Walking
0.08,0.12,0.09,0.08,0.11,0.14,0.12,0.15,0.04,0.1,0.08,0.09,0.09,0.12,0.16,0.13,0.07,0.11,0.1,0.08,Walking
0.09,0.12,0.12,0.09,0.1,0.08,0.1,0.11,0.11,0.1,0.05,0.11,0.1,0.14,0.12,0.11,0.09,0.09,0.12,0.09,Walking
0.07,0.12,0.1,0.1,0.11,0.11,0.12,0.1,0.08,0.11,0.06,0.1,0.1,0.16,0.12,0.08,0.11,0.09,0.1,0.1,Walking
0.09,0.07,0.15,0.07,0.11,0.08,0.16,0.13,0.09,0.08,0.03,0.11,0.09,0.13,0.12,0.16,0.1,0.1,0.1,0.07,Walking
0.12,0.09,0.1,0.12,0.11,0.11,0.08,0.07,0.09,0.12,0.12,0.08,0.11,0.08,0.11,0.12,0.12,0.09,0.09,0.11,Walking
0.11,0.1,0.09,0.12,0.08,0.14,0.09,0.08,0.11,0.09,0.1,0.09,0.07,0.12,0.15,0.07,0.1,0.11,0.09,0.12,Walking
0.1,0.12,0.11,0.07,0.11,0.13,0.1,0.07,0.11,0.1,0.12,0.09,0.1,0.09,0.09,0.1,0.1,0.1,0.1,0.12,Walking
0.11,0.12,0.1,0.1,0.1,0.11,0.08,0.1,0.1,0.12,0.11,0.1,0.11,0.1,0.08,0.08,0.11,0.14,0.07,0.13,Walking
0.13,0.11,0.1,0.11,0.1,0.06,0.08,0.11,0.12,0.1,0.13,0.09,0.07,0.12,0.09,0.1,0.09,0.14,0.09,0.11,Walking
0.1,0.11,0.12,0.07,0.08,0.09,0.14,0.15,0.09,0.08,0.06,0.13,0.09,0.1,0.12,0.17,0.08,0.1,0.06,0.11,Walking
0.14,0.06,0.09,0.09,0.14,0.08,0.09,0.12,0.09,0.11,0.11,0.1,0.09,0.08,0.08,0.12,0.13,0.1,0.12,0.09,Walking
0.12,0.08,0.1,0.1,0.06,0.13,0.13,0.09,0.11,0.1,0.1,0.11,0.1,0.14,0.07,0.07,0.12,0.08,0.14,0.1,Walking
0.06,0.09,0.13,0.13,0.1,0.07,0.14,0.12,0.1,0.08,0.11,0.11,0.07,0.11,0.08,0.1,0.09,0.16,0.1,0.09,Walking
0.11,0.12,0.09,0.09,0.07,0.12,0.1,0.1,0.12,0.1,0.13,0.11,0.1,0.08,0.08,0.09,0.12,0.08,0.11,0.11,Walking
0.08,0.1,0.15,0.1,0.09,0.09,0.11,0.11,0.1,0.11,0.11,0.09,0.14,0.1,0.11,0.08,0.1,0.09,0.1,0.11,Walking
0.04,0.09,0.06,0.13,0.08,0.1,0.06,0.09,0.09,0.06,0.06,0.05,0.08,0.08,0.12,0.11,0.08,0.08,0.08,0.06,Walking
0.09,0.13,0.1,0.14,0.14,0.08,0.08,0.09,0.1,0.08,0.1,0.13,0.07,0.06,0.16,0.08,0.07,0.08,0.13,0.14,Jogging
0.08,0.1,0.1,0.14,0.1,0.16,0.1,0.07,0.09,0.08,0.07,0.1,0.12,0.11,0.1,0.09,0.1,0.09,0.11,0.13,Jogging
0.08,0.08,0.09,0.13,0.13,0.12,0.1,0.12,0.08,0.1,0.07,0.09,0.13,0.1,0.1,0.1,0.11,0.08,0.12,0.11,Jogging
0.08,0.07,0.11,0.09,0.12,0.12,0.09,0.15,0.13,0.07,0.08,0.11,0.1,0.1,0.09,0.08,0.12,0.15,0.11,0.1,Jogging
0.09,0.09,0.13,0.08,0.12,0.11,0.09,0.13,0.11,0.08,0.1,0.1,0.11,0.1,0.11,0.08,0.1,0.13,0.1,0.08,Jogging
0.1,0.08,0.1,0.13,0.1,0.09,0.13,0.09,0.1,0.09,0.08,0.12,0.09,0.11,0.09,0.14,0.06,0.09,0.12,0.1,Jogging
0.08,0.09,0.15,0.11,0.09,0.09,0.11,0.12,0.11,0.09,0.08,0.09,0.12,0.1,0.1,0.12,0.09,0.11,0.11,0.11,Jogging
0.1,0.08,0.13,0.14,0.07,0.12,0.07,0.11,0.12,0.08,0.08,0.09,0.13,0.1,0.11,0.03,0.14,0.12,0.13,0.09,Jogging
0.08,0.08,0.12,0.11,0.12,0.09,0.09,0.14,0.13,0.08,0.07,0.09,0.11,0.1,0.09,0.14,0.11,0.09,0.11,0.11,Jogging
0.09,0.08,0.11,0.08,0.16,0.14,0.06,0.1,0.11,0.09,0.09,0.08,0.12,0.12,0.09,0.09,0.15,0.08,0.13,0.07,Jogging
0.09,0.11,0.1,0.12,0.11,0.1,0.13,0.1,0.09,0.07,0.08,0.12,0.12,0.12,0.07,0.09,0.13,0.08,0.11,0.1,Jogging
0.09,0.07,0.1,0.1,0.1,0.14,0.14,0.1,0.12,0.06,0.08,0.09,0.12,0.14,0.1,0.08,0.09,0.12,0.1,0.09,Jogging
0.09,0.1,0.07,0.15,0.11,0.1,0.12,0.09,0.1,0.08,0.08,0.1,0.12,0.12,0.09,0.11,0.11,0.09,0.1,0.12,Jogging
0.09,0.12,0.11,0.11,0.11,0.06,0.14,0.08,0.1,0.11,0.1,0.09,0.12,0.1,0.09,0.1,0.13,0.08,0.1,0.09,Jogging
0.09,0.09,0.1,0.09,0.14,0.11,0.1,0.13,0.09,0.08,0.1,0.09,0.11,0.13,0.08,0.12,0.09,0.09,0.13,0.09,Jogging
0.13,0.09,0.09,0.09,0.06,0.09,0.17,0.12,0.08,0.1,0.13,0.06,0.14,0.08,0.11,0.09,0.08,0.13,0.09,0.12,Jogging
0.09,0.1,0.09,0.11,0.15,0.13,0.09,0.06,0.1,0.1,0.11,0.11,0.08,0.11,0.06,0.1,0.13,0.08,0.13,0.12,Jogging
0.09,0.08,0.11,0.13,0.1,0.12,0.09,0.1,0.08,0.12,0.11,0.14,0.08,0.07,0.1,0.09,0.09,0.12,0.1,0.12,Jogging
0.06,0.15,0.1,0.08,0.12,0.12,0.09,0.1,0.1,0.1,0.12,0.09,0.12,0.1,0.1,0.07,0.11,0.1,0.12,0.09,Jogging
0.13,0.14,0.1,0.07,0.08,0.08,0.12,0.11,0.09,0.11,0.11,0.11,0.11,0.06,0.09,0.11,0.07,0.13,0.1,0.11,Jogging
0.16,0.13,0.08,0.07,0.09,0.1,0.09,0.08,0.1,0.12,0.15,0.09,0.06,0.12,0.08,0.15,0.08,0.09,0.09,0.1,Jogging
0.15,0.09,0.1,0.09,0.07,0.08,0.11,0.1,0.09,0.14,0.12,0.12,0.08,0.07,0.12,0.12,0.1,0.09,0.09,0.11,Jogging
0.13,0.13,0.1,0.09,0.04,0.11,0.1,0.1,0.1,0.13,0.1,0.14,0.08,0.11,0.09,0.12,0.06,0.13,0.06,0.11,Jogging
0.05,0.11,0.11,0.12,0.11,0.12,0.11,0.08,0.09,0.13,0.11,0.13,0.07,0.1,0.08,0.12,0.15,0.08,0.12,0.06,Jogging
0.16,0.06,0.08,0.09,0.08,0.11,0.11,0.11,0.12,0.1,0.11,0.08,0.09,0.13,0.1,0.14,0.08,0.12,0.09,0.08,Jogging
0.08,0.13,0.12,0.1,0.09,0.12,0.09,0.08,0.1,0.11,0.13,0.07,0.13,0.09,0.12,0.12,0.09,0.08,0.11,0.08,Jogging
0.13,0.11,0.08,0.09,0.08,0.09,0.09,0.1,0.13,0.12,0.11,0.13,0.09,0.13,0.07,0.1,0.11,0.13,0.08,0.06,Jogging
0.08,0.15,0.09,0.1,0.09,0.1,0.08,0.1,0.1,0.13,0.12,0.1,0.09,0.11,0.16,0.07,0.08,0.11,0.1,0.09,Jogging
0.16,0.07,0.07,0.09,0.07,0.1,0.07,0.15,0.08,0.15,0.12,0.11,0.08,0.09,0.14,0.14,0.11,0.06,0.09,0.08,Jogging
0.13,0.13,0.1,0.06,0.08,0.07,0.1,0.12,0.09,0.15,0.16,0.09,0.07,0.13,0.1,0.11,0.08,0.12,0.07,0.08,Jogging
0.15,0.1,0.1,0.07,0.09,0.04,0.11,0.07,0.15,0.14,0.1,0.12,0.09,0.12,0.1,0.11,0.1,0.08,0.06,0.14,Jogging
0.01,0.01,0.04,0.03,0.02,0.06,0.04,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.05,0.03,0.05,0.03,0.01,0.02,Jogging
0.03,0.19,0.29,0.2,0.16,0.11,0.03,0,0,0,0,0.06,0.09,0.09,0.11,0.08,0.13,0.18,0.17,0.1,Walking
0.02,0.21,0.23,0.17,0.19,0.15,0.04,0,0.01,0,0.02,0.05,0.08,0.13,0.1,0.08,0.06,0.14,0.19,0.16,Walking
0.09,0.16,0.25,0.16,0.18,0.11,0.07,0.01,0,0,0.04,0.1,0.09,0.09,0.08,0.12,0.11,0.12,0.11,0.17,Walking
0.04,0.12,0.21,0.24,0.14,0.2,0.05,0.02,0.01,0,0,0.07,0.1,0.09,0.07,0.12,0.14,0.13,0.13,0.18,Walking
0.03,0.12,0.22,0.19,0.23,0.21,0.02,0,0,0,0.01,0.09,0.06,0.12,0.07,0.11,0.1,0.12,0.21,0.14,Walking
0.05,0.09,0.16,0.19,0.28,0.21,0.03,0,0,0,0.01,0.05,0.11,0.1,0.1,0.09,0.14,0.11,0.17,0.14,Walking
0.03,0.1,0.14,0.19,0.23,0.24,0.09,0,0,0,0.01,0.05,0.1,0.12,0.08,0.09,0.16,0.08,0.16,0.17,Walking
0.03,0.08,0.19,0.18,0.24,0.19,0.1,0.01,0,0,0,0.04,0.12,0.12,0.05,0.15,0.1,0.11,0.15,0.17,Walking
0.05,0.17,0.13,0.19,0.21,0.2,0.06,0.01,0,0.01,0.03,0.06,0.08,0.09,0.11,0.13,0.11,0.07,0.15,0.19,Walking
0.02,0.16,0.16,0.21,0.23,0.18,0.05,0.02,0,0.01,0.03,0.08,0.1,0.06,0.05,0.12,0.06,0.19,0.17,0.17,Walking
0.04,0.2,0.15,0.18,0.16,0.21,0.06,0.01,0.01,0,0.03,0.08,0.09,0.09,0.07,0.08,0.08,0.17,0.13,0.21,Walking
0.04,0.16,0.2,0.18,0.16,0.17,0.07,0.03,0.01,0,0.04,0.09,0.09,0.06,0.08,0.08,0.11,0.11,0.17,0.19,Walking
0.09,0.19,0.17,0.2,0.18,0.11,0.05,0.03,0,0,0.02,0.06,0.1,0.08,0.1,0.15,0.09,0.12,0.11,0.19,Walking
0.04,0.18,0.21,0.14,0.16,0.16,0.11,0.02,0,0.01,0.04,0.11,0.07,0.07,0.07,0.1,0.08,0.11,0.14,0.23,Walking
0.04,0.13,0.21,0.19,0.21,0.18,0.07,0,0,0,0.01,0.08,0.1,0.06,0.08,0.13,0.09,0.15,0.14,0.18,Walking
0.03,0.17,0.15,0.21,0.2,0.21,0.04,0.01,0,0,0.01,0.1,0.08,0.09,0.09,0.09,0.11,0.13,0.13,0.2,Walking
0.04,0.15,0.2,0.27,0.18,0.15,0.03,0.01,0,0,0.02,0.06,0.13,0.08,0.09,0.06,0.11,0.13,0.17,0.17,Walking
0.05,0.13,0.19,0.18,0.23,0.2,0.04,0.01,0,0,0.05,0.09,0.09,0.06,0.06,0.08,0.11,0.13,0.17,0.19,Walking
0.03,0.15,0.16,0.22,0.23,0.17,0.04,0.02,0,0,0.02,0.07,0.1,0.08,0.09,0.08,0.09,0.14,0.16,0.19,Walking
0.05,0.14,0.18,0.2,0.2,0.16,0.08,0.01,0,0,0.05,0.09,0.08,0.06,0.07,0.06,0.13,0.08,0.17,0.23,Walking
0.04,0.15,0.22,0.18,0.21,0.15,0.06,0.02,0,0,0.07,0.07,0.09,0.05,0.08,0.09,0.08,0.13,0.15,0.22,Walking
0.06,0.13,0.19,0.27,0.14,0.16,0.04,0.01,0.01,0.01,0.06,0.09,0.07,0.08,0.05,0.08,0.06,0.15,0.18,0.19,Walking
0.06,0.12,0.23,0.18,0.15,0.16,0.09,0.02,0.01,0,0.02,0.1,0.1,0.08,0.08,0.07,0.1,0.12,0.11,0.24,Walking
0.03,0.17,0.2,0.22,0.16,0.11,0.1,0.03,0,0,0.03,0.08,0.12,0.07,0.08,0.1,0.08,0.12,0.15,0.21,Walking
0.04,0.17,0.18,0.21,0.18,0.18,0.05,0.01,0.01,0,0.02,0.08,0.1,0.07,0.09,0.06,0.11,0.15,0.16,0.19,Walking
0.04,0.12,0.22,0.18,0.2,0.2,0.03,0.02,0,0,0.03,0.08,0.11,0.1,0.07,0.11,0.07,0.13,0.14,0.2,Walking
0.03,0.13,0.16,0.14,0.15,0.25,0.12,0.03,0.01,0.01,0.15,0.03,0.09,0.05,0.02,0.04,0.1,0.09,0.2,0.26,Walking
0.04,0.11,0.18,0.16,0.2,0.21,0.1,0.02,0,0,0.05,0.09,0.09,0.07,0.04,0.07,0.13,0.11,0.15,0.23,Walking
0.04,0.15,0.13,0.2,0.17,0.2,0.1,0.02,0.02,0,0.07,0.07,0.1,0.09,0.07,0.07,0.08,0.11,0.15,0.22,Walking
0.03,0.13,0.17,0.16,0.26,0.18,0.07,0.01,0,0,0.03,0.09,0.11,0.07,0.06,0.11,0.07,0.12,0.19,0.17,Walking
0.02,0.08,0.12,0.13,0.12,0.11,0.15,0.06,0.13,0.1,0.03,0.07,0.07,0.1,0.14,0.16,0.14,0.11,0.11,0.09,Walking
0,0,0,0,0.01,0.03,0.17,0.26,0.27,0.28,0.1,0.06,0.09,0.14,0.21,0.15,0.14,0.08,0.04,0.01,Walking
0,0,0,0,0,0.01,0.16,0.3,0.27,0.27,0.04,0.12,0.1,0.15,0.2,0.17,0.09,0.13,0.03,0,Walking
0,0,0,0.01,0.01,0.03,0.18,0.28,0.27,0.24,0.03,0.13,0.13,0.11,0.15,0.12,0.16,0.11,0.07,0.02,Walking
0,0,0,0.02,0.02,0.02,0.23,0.23,0.23,0.25,0.02,0.1,0.13,0.14,0.2,0.11,0.11,0.12,0.07,0.01,Walking
0,0,0.02,0,0.01,0.08,0.19,0.18,0.24,0.31,0.16,0.09,0.06,0.05,0.1,0.15,0.13,0.15,0.11,0.03,Walking
0,0,0,0,0,0.05,0.17,0.24,0.23,0.32,0.11,0.1,0.06,0.16,0.15,0.1,0.15,0.12,0.08,0.01,Walking
0,0,0,0.01,0.01,0.09,0.22,0.14,0.2,0.34,0.2,0.09,0.07,0.07,0.12,0.1,0.11,0.08,0.11,0.08,Walking
0,0,0,0,0,0.02,0.18,0.25,0.28,0.29,0.12,0.11,0.08,0.11,0.15,0.14,0.1,0.12,0.06,0.04,Walking
0,0,0,0,0,0.06,0.19,0.25,0.26,0.24,0.1,0.07,0.12,0.14,0.18,0.1,0.14,0.07,0.1,0.01,Walking
0,0,0.02,0.01,0.01,0.06,0.19,0.22,0.24,0.27,0.04,0.11,0.11,0.14,0.14,0.13,0.15,0.12,0.06,0.03,Walking
0,0,0,0.01,0.01,0.03,0.22,0.28,0.28,0.2,0.03,0.11,0.12,0.21,0.13,0.13,0.09,0.11,0.09,0.01,Walking
0,0,0,0,0.01,0.05,0.19,0.22,0.31,0.24,0.05,0.13,0.11,0.1,0.19,0.15,0.13,0.11,0.04,0.01,Walking
0,0,0,0,0,0.03,0.15,0.27,0.25,0.31,0.05,0.14,0.12,0.11,0.17,0.16,0.13,0.09,0.04,0.01,Walking
0,0,0,0,0,0.01,0.13,0.25,0.31,0.31,0.1,0.14,0.08,0.09,0.19,0.13,0.14,0.11,0.05,0.01,Walking
0,0,0,0,0,0.01,0.16,0.28,0.31,0.24,0.05,0.12,0.12,0.14,0.14,0.18,0.12,0.08,0.06,0.01,Walking
0,0,0,0,0.01,0,0.21,0.3,0.27,0.23,0.03,0.11,0.12,0.16,0.2,0.19,0.09,0.09,0.03,0,Walking
0,0,0,0.01,0,0.04,0.23,0.27,0.27,0.2,0.05,0.09,0.11,0.17,0.16,0.18,0.11,0.07,0.05,0.03,Walking
0,0,0,0.01,0.01,0.05,0.23,0.27,0.22,0.24,0.06,0.14,0.11,0.14,0.11,0.12,0.16,0.11,0.06,0.01,Walking
0,0,0,0,0,0,0.21,0.3,0.24,0.26,0.06,0.14,0.09,0.09,0.19,0.2,0.11,0.1,0.05,0,Walking
0,0,0,0,0.01,0.05,0.2,0.27,0.27,0.21,0.06,0.13,0.1,0.14,0.18,0.08,0.13,0.14,0.06,0.01,Walking
0,0,0.01,0.01,0.01,0.03,0.2,0.25,0.21,0.29,0.11,0.11,0.12,0.12,0.11,0.11,0.13,0.13,0.08,0.01,Walking
0,0,0,0.01,0.01,0.02,0.18,0.22,0.28,0.29,0.07,0.16,0.07,0.11,0.13,0.14,0.15,0.12,0.06,0.02,Walking
0.49,0.16,0.03,0,0,0.01,0.04,0.06,0.09,0.13,0.4,0.17,0.15,0.12,0.1,0.03,0.01,0.03,0,0.01,Walking
