@relation activity_recognition_labeled-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R43-weka.filters.unsupervised.attribute.Remove-R41-42

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute Y0 numeric
@attribute Y1 numeric
@attribute Y2 numeric
@attribute Y3 numeric
@attribute Y4 numeric
@attribute Y5 numeric
@attribute Y6 numeric
@attribute Y7 numeric
@attribute Y8 numeric
@attribute Y9 numeric
@attribute Z0 numeric
@attribute Z1 numeric
@attribute Z2 numeric
@attribute Z3 numeric
@attribute Z4 numeric
@attribute Z5 numeric
@attribute Z6 numeric
@attribute Z7 numeric
@attribute Z8 numeric
@attribute Z9 numeric
@attribute XAVG numeric
@attribute YAVG numeric
@attribute ZAVG numeric
@attribute XPEAK numeric
@attribute YPEAK numeric
@attribute ZPEAK numeric
@attribute XABSOLDEV numeric
@attribute YABSOLDEV numeric
@attribute ZABSOLDEV numeric
@attribute XSTANDDEV numeric
@attribute class {Walking,Jogging,Upstairs,Downstairs,Sitting,Standing}

@data
0.11,0.12,0.12,0.08,0.12,0.1,0.09,0.11,0.06,0.1,0.05,0.09,0.1,0.12,0.12,0.12,0.1,0.14,0.08,0.1,0.09,0.12,0.09,0.15,0.11,0.08,0.1,0.09,0.11,0.08,0,9.14,2.69,2225,960,3400,1.72,1.38,1.72,1.99,Upstairs
0.07,0.09,0.09,0.06,0.13,0.11,0.12,0.1,0.13,0.12,0.11,0.09,0.13,0.11,0.08,0.11,0.12,0.1,0.1,0.08,0.1,0.09,0.09,0.09,0.13,0.07,0.11,0.1,0.13,0.11,0,8.81,3.11,2300,1430,1633.33,1.49,1.58,1.91,1.81,Upstairs
0.05,0.09,0.11,0.11,0.14,0.14,0.13,0.12,0.07,0.07,0.05,0.11,0.11,0.1,0.13,0.13,0.15,0.1,0.07,0.07,0.1,0.15,0.16,0.09,0.04,0.09,0.08,0.09,0.12,0.1,0,8.97,2.74,2450,2550,2733.33,1.56,1.29,1.85,1.75,Upstairs
0.09,0.08,0.16,0.09,0.13,0.08,0.11,0.09,0.14,0.07,0.07,0.14,0.11,0.09,0.11,0.09,0.16,0.09,0.1,0.06,0.1,0.08,0.1,0.1,0.11,0.09,0.09,0.11,0.14,0.1,0,8.84,3.04,1100,1508.33,3425,1.55,1.46,1.85,1.81,Upstairs
0.08,0.09,0.08,0.09,0.11,0.14,0.09,0.12,0.1,0.04,0.09,0.07,0.07,0.11,0.14,0.08,0.1,0.12,0.09,0.07,0.07,0.09,0.1,0.1,0.09,0.1,0.12,0.09,0.08,0.11,0,8.2,2.78,1400,1550,3975,1.44,1.58,1.61,1.81,Upstairs
0.09,0.08,0.08,0.1,0.12,0.11,0.12,0.11,0.11,0.1,0.08,0.11,0.13,0.09,0.09,0.1,0.11,0.09,0.11,0.1,0.08,0.09,0.11,0.14,0.1,0.09,0.16,0.08,0.08,0.1,0,9.49,1.95,2900,1675,987.5,1.58,2.34,1.32,2.04,Downstairs
0.12,0.1,0.12,0.08,0.09,0.09,0.1,0.11,0.09,0.13,0.11,0.09,0.12,0.12,0.1,0.06,0.07,0.13,0.11,0.1,0.08,0.1,0.13,0.06,0.09,0.14,0.09,0.1,0.13,0.12,0,9.53,2,675,1816.67,1487.5,1.75,2.47,1.42,2.23,Downstairs
0.1,0.11,0.09,0.1,0.14,0.11,0.11,0.11,0.08,0.07,0.09,0.11,0.09,0.12,0.09,0.13,0.09,0.1,0.1,0.1,0.11,0.13,0.05,0.11,0.1,0.07,0.12,0.12,0.12,0.09,0,9.52,1.82,2225,1092.86,1025,1.68,2.27,1.55,2.1,Downstairs
0.1,0.1,0.06,0.14,0.09,0.1,0.11,0.1,0.11,0.09,0.1,0.07,0.11,0.1,0.12,0.11,0.14,0.1,0.08,0.08,0.13,0.09,0.14,0.09,0.1,0.09,0.08,0.13,0.08,0.08,0,9.58,1.78,2000,940,3350,1.68,2.25,1.61,2.13,Downstairs
0.08,0.11,0.12,0.1,0.09,0.07,0.07,0.11,0.13,0.14,0.14,0.1,0.08,0.08,0.1,0.09,0.12,0.07,0.11,0.12,0.1,0.11,0.09,0.11,0.08,0.12,0.08,0.08,0.12,0.13,0,9.5,1.93,2400,1033.33,1500,1.68,2.7,1.58,2.13,Downstairs
0.04,0.06,0.04,0.05,0.02,0.04,0.02,0.02,0.02,0.05,0.02,0.05,0.01,0.05,0.03,0.02,0.05,0.04,0.04,0.04,0.05,0.03,0.02,0.03,0.04,0.05,0.02,0.03,0.04,0.03,0,3.28,0.57,1125,783.33,275,0.67,2.2,0.68,2.43,Downstairs
0.94,0.03,0.01,0.03,0,0,0,0,0,0,0.02,0,0.09,0,0,0,0.24,0,0,0.66,0.85,0.14,0.01,0.01,0,0,0,0,0,0,0,-2.21,7.74,1840.901477,1069.140032,257.89,5.16,0.04,0.05,5.16,Sitting
0.15,0.53,0.31,0.01,0,0,0,0,0,0,0.07,0,0.37,0,0,0,0.43,0,0,0.14,0.12,0.24,0.36,0.29,0,0,0,0,0,0,0,-2.27,7.87,1840.901477,1069.140032,277.94,4.99,0.03,0.04,4.99,Sitting
0.01,0.15,0.63,0.22,0,0,0,0,0,0,0.01,0,0.23,0,0,0,0.53,0,0,0.24,0.01,0.27,0.51,0.21,0,0,0,0,0,0,0,-2.26,7.88,1840.901477,1069.140032,351.92,4.91,0.02,0.02,4.92,Sitting
0,0.1,0.5,0.41,0,0,0,0,0,0,0.05,0,0.21,0,0,0,0.54,0,0,0.22,0,0.21,0.3,0.49,0.01,0.01,0,0,0,0,0,-2.26,7.91,1840.901477,1069.140032,348.21,4.89,0.02,0.04,4.9,Sitting
0.01,0.02,0.36,0.59,0.03,0.01,0,0,0,0,0.02,0,0.26,0,0,0,0.48,0,0,0.26,0,0.01,0.08,0.88,0.05,0,0,0,0,0,0,-2.25,7.96,1840.901477,1069.140032,265.28,4.86,0.04,0.04,4.86,Sitting
0,0,0,0.03,0.5,0.22,0.16,0.06,0.03,0.01,0.03,0,0.11,0,0,0,0.26,0,0,0.61,0,0,0.01,0.02,0.12,0.29,0.37,0,0.17,0,0,-2.23,8.22,1840.901477,1069.140032,227.91,4.43,0.04,0.04,4.43,Sitting
0,0,0,0,0.32,0.38,0.27,0.04,0,0,0.05,0,0.38,0,0,0,0.52,0,0,0.05,0,0,0,0,0.01,0.28,0.4,0,0.3,0,0,-2.28,8.24,1840.901477,1069.140032,359.26,4.41,0.02,0.03,4.41,Sitting
0,0,0,0,0.13,0.19,0.38,0.19,0.08,0.04,0.1,0,0.32,0,0,0,0.48,0,0,0.1,0,0,0,0,0.07,0.18,0.39,0,0.29,0,0,-2.28,8.24,1840.901477,1069.140032,286.36,4.37,0.03,0.03,4.37,Sitting
0,0,0,0,0.03,0.06,0.14,0.24,0.29,0.26,0.01,0,0.22,0,0,0,0.62,0,0,0.16,0,0,0,0,0.06,0.33,0.42,0,0.17,0,0,-2.26,8.23,1840.901477,1069.140032,288.24,4.31,0.02,0.03,4.31,Sitting
0,0,0,0,0.02,0.03,0.05,0.12,0.37,0.41,0,0,0.17,0,0,0,0.59,0,0,0.25,0,0,0,0,0.03,0.24,0.44,0,0.24,0,0,-2.26,8.24,1840.901477,1069.140032,310,4.28,0.02,0.03,4.29,Sitting
0,0,0,0,0,0,0.05,0.21,0.4,0.35,0,0,0.08,0,0,0,0.49,0,0,0.44,0,0,0,0,0,0,0.1,0,0.32,0,0,-2.24,8.3,1840.901477,1069.140032,309.68,4.29,0.02,0.03,4.29,Sitting
0,0,0,0,0.02,0.08,0.08,0.32,0.25,0.26,0,0,0.06,0,0,0,0.31,0,0,0.64,0,0,0,0,0,0,0.01,0,0.15,0,0,-2.23,8.34,1840.901477,1069.140032,304.69,4.3,0.02,0.04,4.31,Sitting
0,0,0,0,0.01,0,0.02,0.05,0.09,0.34,0.02,0,0,0,0,0,0.1,0,0,0.39,0.01,0,0,0,0.01,0,0.02,0,0.08,0,0,-1.12,4.16,1840.901477,1069.140032,244.74,2.13,0.56,2.08,4.26,Sitting
0.01,0,0.01,0,0.01,0,0.02,0.06,0.2,0.69,0.12,0.06,0,0.16,0,0.16,0,0.14,0.14,0.23,0.02,0.07,0.1,0.09,0.1,0.2,0.12,0.11,0.07,0.15,0,9.46,2.62,1840.901477,245,421.88,0.47,0.09,0.13,0.54,Standing
0,0.01,0.02,0.06,0.13,0.4,0.24,0.09,0.04,0.03,0.12,0.1,0,0.25,0,0.3,0,0.15,0.07,0.03,0,0,0,0.01,0.08,0.22,0.16,0.19,0.13,0.23,0,9.4,2.72,1840.901477,337.93,362.96,0.92,0.06,0.08,0.94,Standing
0,0.01,0.02,0.06,0.09,0.16,0.15,0.24,0.2,0.08,0.14,0.1,0,0.17,0,0.21,0,0.18,0.11,0.1,0,0.01,0.02,0.04,0.09,0.26,0.23,0.12,0.09,0.16,0,9.42,2.69,1840.901477,207.78,861.11,0.84,0.07,0.08,0.86,Standing
0,0,0,0.01,0.01,0.02,0.12,0.24,0.49,0.12,0.05,0.03,0,0.18,0,0.32,0,0.16,0.13,0.15,0,0.02,0.06,0.05,0.13,0.17,0.22,0.19,0.11,0.08,0,9.45,2.66,1840.901477,224.42,371.15,0.72,0.06,0.08,0.73,Standing
0,0,0,0.02,0.1,0.28,0.24,0.19,0.18,0.01,0.05,0.15,0,0.32,0,0.31,0,0.14,0.05,0.01,0,0,0,0,0.01,0.07,0.16,0.28,0.23,0.26,0,9.4,2.74,1840.901477,333.93,210,0.86,0.04,0.05,0.87,Standing
0.01,0.01,0.03,0.14,0.22,0.24,0.15,0.08,0.11,0.04,0.1,0.25,0,0.23,0,0.16,0,0.14,0.06,0.08,0.01,0.03,0.02,0.02,0.07,0.13,0.1,0.14,0.19,0.31,0,9.4,2.72,1840.901477,320,614.29,0.94,0.07,0.1,0.96,Standing
0.35,0.13,0.23,0.22,0.06,0.01,0,0,0.01,0,0.02,0.03,0,0.06,0,0.09,0,0.15,0.15,0.53,0.67,0.33,0,0,0,0,0,0,0,0,0,9.52,2.09,1840.901477,273.61,596.88,1.37,0.06,0.15,1.39,Standing
0.24,0.14,0.28,0.16,0.1,0.06,0.03,0,0,0.01,0.09,0.09,0,0.12,0,0.23,0,0.1,0.09,0.29,0.2,0.28,0.14,0.09,0.15,0.13,0.01,0.02,0,0.01,0,9.47,2.37,1840.901477,217.78,450,1.3,0.1,0.17,1.32,Standing
0.12,0.23,0.42,0.22,0.02,0,0,0,0,0,0.05,0.05,0,0.15,0,0.4,0,0.24,0.09,0.04,0,0.11,0.36,0.22,0.23,0.07,0.02,0.01,0,0,0,9.43,2.48,1840.901477,325.86,357.69,1.32,0.04,0.06,1.33,Standing
0.14,0.11,0.31,0.06,0.01,0.01,0,0,0,0,0.05,0.03,0,0.09,0,0.14,0,0.16,0.09,0.06,0.02,0.15,0.25,0.11,0.07,0,0.01,0.01,0,0.01,0,5.85,1.52,1840.901477,313.16,2500,0.85,2.22,0.58,1.38,Standing
0,0,0.01,0.03,0.07,0.17,0.14,0.26,0.24,0.1,0.06,0.12,0.13,0.18,0.08,0.08,0.04,0.09,0.1,0.02,0.11,0.12,0.12,0.15,0.07,0.09,0.09,0.12,0.06,0.09,0,9.76,-0.57,2750,496.43,2250,5.88,6.85,4.25,7.25,Jogging
0,0,0,0.04,0.13,0.19,0.19,0.25,0.09,0.14,0.16,0.09,0.09,0.08,0.05,0.08,0.08,0.08,0.14,0.06,0.09,0.19,0.17,0.09,0.09,0.12,0.06,0.03,0.09,0.09,0,9.9,-0.98,2750,316.13,3775,5.62,8.31,4.05,7.39,Jogging
0.04,0.08,0.12,0.12,0.13,0.11,0.15,0.07,0.07,0.12,0.06,0.11,0.14,0.09,0.05,0.12,0.08,0.11,0.07,0.06,0.09,0.12,0.07,0.06,0.1,0.12,0.13,0.1,0.13,0.1,0,10.71,0.44,1520,420.45,700,8.74,7.09,4.17,10.49,Jogging
0.09,0.08,0.08,0.15,0.1,0.09,0.17,0.09,0.06,0.11,0.08,0.09,0.09,0.16,0.1,0.1,0.07,0.13,0.11,0.04,0.08,0.16,0.12,0.09,0.1,0.1,0.1,0.09,0.07,0.11,0,10.37,-0.1,1171.43,510.53,2400,9.28,6.49,4.2,11.29,Jogging
0.09,0.1,0.08,0.12,0.13,0.15,0.11,0.11,0.05,0.08,0.09,0.08,0.1,0.11,0.08,0.11,0.09,0.11,0.12,0.05,0.13,0.12,0.11,0.06,0.16,0.08,0.07,0.11,0.1,0.09,0,10.76,-0.65,1216.67,380,3975,8.83,6.92,4.44,10.68,Jogging
0.1,0.08,0.1,0.1,0.13,0.08,0.11,0.13,0.08,0.11,0.09,0.09,0.15,0.09,0.07,0.14,0.13,0.1,0.08,0.01,0.08,0.1,0.1,0.11,0.06,0.11,0.13,0.11,0.1,0.11,0,9.81,0.67,1750,350,3750,9.34,6.84,4.32,11.15,Jogging
0.09,0.11,0.1,0.13,0.13,0.12,0.07,0.09,0.1,0.08,0.1,0.11,0.17,0.05,0.08,0.13,0.08,0.1,0.14,0.02,0.06,0.11,0.15,0.1,0.13,0.08,0.07,0.11,0.06,0.15,0,9.6,0.47,870,410.87,2125,9.76,7.17,4.45,11.42,Jogging
0.1,0.11,0.07,0.11,0.13,0.09,0.08,0.11,0.13,0.09,0.14,0.08,0.12,0.12,0.07,0.13,0.08,0.11,0.07,0.04,0.07,0.1,0.09,0.1,0.12,0.09,0.09,0.12,0.13,0.11,0,8.99,0.61,1250,402.08,2350,9.6,7.41,4.11,11.36,Jogging
0.13,0.15,0.08,0.1,0.1,0.1,0.13,0.08,0.08,0.07,0.1,0.13,0.06,0.07,0.11,0.12,0.13,0.07,0.12,0.03,0.08,0.12,0.11,0.1,0.07,0.14,0.13,0.06,0.1,0.11,0,9.91,-0.01,1466.67,341.07,2425,9.97,7.14,4.1,11.77,Jogging
0.12,0.12,0.06,0.15,0.1,0.1,0.08,0.06,0.12,0.11,0.13,0.1,0.12,0.09,0.13,0.1,0.1,0.1,0.07,0.02,0.12,0.08,0.06,0.09,0.08,0.11,0.08,0.12,0.11,0.16,0,8.96,0.74,1308.33,317.86,2975,10.23,7.18,4.61,11.75,Jogging
0.14,0.12,0.09,0.13,0.05,0.08,0.13,0.06,0.11,0.11,0.11,0.09,0.09,0.09,0.19,0.07,0.05,0.12,0.13,0.02,0.1,0.12,0.1,0.1,0.07,0.12,0.11,0.14,0.11,0.06,0,9.86,-0.38,1530,400,4175,10.37,6.99,3.9,12.1,Jogging
0.13,0.15,0.09,0.11,0.08,0.12,0.1,0.07,0.07,0.09,0.08,0.09,0.08,0.11,0.1,0.12,0.13,0.13,0.09,0.02,0.14,0.1,0.12,0.09,0.07,0.08,0.1,0.07,0.14,0.11,0,10.55,-0.26,1266.67,351.79,1612.5,10.34,6.49,4.63,12.08,Jogging
0.12,0.14,0.15,0.08,0.07,0.08,0.08,0.1,0.11,0.07,0.1,0.1,0.1,0.08,0.1,0.13,0.16,0.08,0.07,0.03,0.13,0.08,0.13,0.07,0.11,0.1,0.08,0.1,0.1,0.12,0,10,-0.08,1350,378,1475,10.49,6.78,4.26,12.07,Jogging
0.12,0.12,0.1,0.06,0.15,0.09,0.11,0.06,0.1,0.11,0.1,0.09,0.11,0.11,0.11,0.11,0.1,0.12,0.08,0.03,0.12,0.07,0.08,0.07,0.15,0.06,0.14,0.1,0.11,0.12,0,9.77,0.37,1333.33,436.36,1000,10.11,6.88,4.34,11.9,Jogging
0.1,0.11,0.15,0.11,0.1,0.08,0.09,0.08,0.1,0.08,0.1,0.08,0.12,0.09,0.14,0.1,0.06,0.12,0.12,0.02,0.1,0.12,0.09,0.08,0.12,0.08,0.12,0.07,0.16,0.09,0,10.26,-0.1,962.5,351.85,1650,10.23,6.51,4.22,11.83,Jogging
0.11,0.13,0.11,0.08,0.13,0.09,0.09,0.06,0.1,0.1,0.12,0.06,0.12,0.07,0.08,0.13,0.13,0.12,0.11,0.01,0.11,0.11,0.12,0.1,0.06,0.09,0.06,0.1,0.15,0.12,0,10.15,0.27,1264.29,419.57,1275,10.29,6.91,4.68,12.01,Jogging
0.14,0.1,0.18,0.05,0.14,0.08,0.07,0.08,0.1,0.08,0.1,0.09,0.07,0.13,0.09,0.07,0.11,0.13,0.11,0.04,0.13,0.09,0.05,0.09,0.13,0.1,0.09,0.13,0.11,0.1,0,10.5,-0.2,1087.5,514.29,3300,10.42,6.7,4.24,12.06,Jogging
0.12,0.1,0.12,0.11,0.11,0.1,0.07,0.11,0.1,0.06,0.09,0.1,0.08,0.09,0.13,0.11,0.15,0.06,0.12,0.04,0.14,0.09,0.09,0.13,0.08,0.13,0.13,0.08,0.06,0.1,0,10.38,-0.67,993.75,482.5,1350,9.91,6.57,4.13,11.56,Jogging
0.08,0.1,0.13,0.11,0.1,0.09,0.09,0.13,0.09,0.08,0.1,0.08,0.12,0.08,0.13,0.1,0.13,0.09,0.08,0.05,0.11,0.06,0.15,0.11,0.09,0.09,0.12,0.11,0.07,0.12,0,10.21,-0.05,905,426.09,2166.67,9.64,6.52,4.11,11.28,Jogging
0.1,0.09,0.09,0.13,0.08,0.13,0.08,0.11,0.08,0.13,0.07,0.16,0.14,0.08,0.11,0.07,0.13,0.07,0.14,0.02,0.07,0.07,0.11,0.17,0.11,0.1,0.07,0.12,0.15,0.06,0,9.4,0.08,1520,472.22,1600,9.78,6.98,3.59,11.46,Jogging
0.12,0.09,0.09,0.11,0.12,0.11,0.08,0.08,0.13,0.1,0.09,0.14,0.09,0.1,0.12,0.11,0.11,0.1,0.07,0.01,0.1,0.06,0.11,0.08,0.14,0.11,0.12,0.12,0.1,0.08,0,9.5,0.09,2075,409.52,3925,9.83,6.66,3.87,11.49,Jogging
0.09,0.14,0.13,0.12,0.08,0.09,0.09,0.09,0.09,0.09,0.08,0.14,0.08,0.1,0.09,0.12,0.13,0.09,0.08,0.03,0.11,0.11,0.08,0.1,0.1,0.12,0.13,0.11,0.06,0.11,0,10.06,-0.22,1150,472.5,1830,10,6.81,4.12,11.63,Jogging
0.12,0.09,0.12,0.13,0.08,0.11,0.07,0.12,0.11,0.08,0.12,0.08,0.08,0.1,0.11,0.09,0.15,0.15,0.06,0.03,0.12,0.07,0.11,0.14,0.13,0.06,0.09,0.1,0.13,0.07,0,9.76,-0.57,1580,462.5,1850,9.69,6.88,4.04,11.34,Jogging
0.13,0.12,0.1,0.11,0.07,0.08,0.1,0.09,0.12,0.1,0.18,0.07,0.09,0.09,0.09,0.11,0.12,0.09,0.1,0.02,0.1,0.05,0.07,0.1,0.13,0.17,0.1,0.12,0.1,0.09,0,9.04,0.25,1108.33,381.58,1025,10.41,7.48,3.6,12.21,Jogging
0.13,0.09,0.16,0.11,0.11,0.08,0.06,0.07,0.12,0.08,0.08,0.14,0.09,0.1,0.15,0.08,0.08,0.11,0.09,0.03,0.09,0.12,0.04,0.13,0.04,0.12,0.14,0.15,0.09,0.11,0,9.54,0.18,966.67,500,2450,10.39,6.95,4.15,11.84,Jogging
0.11,0.11,0.13,0.11,0.07,0.08,0.11,0.13,0.07,0.1,0.12,0.09,0.09,0.12,0.12,0.1,0.06,0.06,0.16,0.02,0.09,0.11,0.1,0.15,0.09,0.05,0.12,0.08,0.12,0.11,0,9.7,-0.06,964.29,309.68,1862.5,9.85,7.12,4.36,11.64,Jogging
0.14,0.14,0.08,0.1,0.07,0.07,0.08,0.11,0.16,0.07,0.11,0.13,0.1,0.14,0.08,0.06,0.11,0.09,0.08,0.07,0.07,0.09,0.1,0.11,0.13,0.16,0.08,0.12,0.09,0.09,0,9.2,0.07,1883.33,438.89,2400,10.23,7.27,3.66,11.96,Jogging
0.01,0,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.02,0.02,0,0.01,0,0,0.8,-0.02,1840.901477,225,275,0.55,0.81,0.18,8.02,Jogging
0.1,0.08,0.06,0.11,0.13,0.1,0.15,0.12,0.1,0.07,0.11,0.13,0.12,0.09,0.11,0.11,0.09,0.08,0.12,0.05,0.1,0.12,0.07,0.09,0.08,0.09,0.12,0.05,0.13,0.16,0,10.28,-0.44,1050,466.67,1175,4.37,4.12,2.97,5.31,Walking
0.14,0.09,0.09,0.09,0.07,0.14,0.15,0.1,0.08,0.08,0.06,0.16,0.11,0.13,0.07,0.12,0.09,0.08,0.1,0.08,0.18,0.12,0.08,0.1,0.1,0.09,0.04,0.08,0.09,0.14,0,10.63,-1.14,4150,522.22,2783.33,4.7,4.13,3.28,5.83,Walking
0.1,0.09,0.11,0.09,0.11,0.11,0.15,0.12,0.06,0.09,0.04,0.1,0.23,0.11,0.08,0.11,0.07,0.12,0.05,0.11,0.13,0.14,0.08,0.12,0.1,0.09,0.09,0.09,0.08,0.11,0,10.58,-1.21,2566.67,475,2750,4.58,3.85,2.81,5.75,Walking
0.11,0.1,0.09,0.06,0.11,0.1,0.19,0.13,0.07,0.07,0.04,0.14,0.16,0.08,0.11,0.08,0.12,0.08,0.12,0.05,0.12,0.13,0.1,0.06,0.09,0.09,0.11,0.08,0.12,0.12,0,10.78,-0.99,2112.5,463.16,3775,4.65,3.93,2.9,5.84,Walking
0.12,0.1,0.12,0.09,0.09,0.12,0.11,0.11,0.08,0.09,0.06,0.17,0.08,0.09,0.1,0.12,0.1,0.08,0.12,0.05,0.11,0.09,0.1,0.11,0.12,0.08,0.13,0.06,0.12,0.1,0,10.92,-1.02,4600,593.75,4600,4.84,4.12,2.5,5.85,Walking
0.08,0.11,0.1,0.11,0.11,0.09,0.13,0.1,0.11,0.09,0.06,0.13,0.13,0.1,0.08,0.07,0.14,0.11,0.1,0.05,0.12,0.1,0.12,0.1,0.07,0.07,0.13,0.12,0.07,0.13,0,10.8,-0.94,3550,527.78,2500,4.67,4.09,2.76,5.61,Walking
0.1,0.13,0.09,0.1,0.11,0.1,0.09,0.13,0.06,0.12,0.09,0.12,0.08,0.12,0.09,0.13,0.11,0.08,0.11,0.08,0.09,0.12,0.12,0.09,0.09,0.08,0.1,0.12,0.09,0.12,0,10.92,-0.95,2525,505.56,2050,4.85,4.08,2.62,5.76,Walking
0.11,0.12,0.08,0.08,0.12,0.1,0.1,0.1,0.1,0.11,0.06,0.11,0.1,0.15,0.1,0.1,0.13,0.1,0.08,0.06,0.11,0.12,0.11,0.1,0.09,0.07,0.08,0.12,0.11,0.11,0,10.98,-1.04,2750,461.11,3625,4.86,3.85,2.71,5.86,Walking
0.14,0.1,0.08,0.1,0.06,0.13,0.14,0.1,0.08,0.1,0.09,0.12,0.1,0.08,0.13,0.07,0.09,0.12,0.1,0.08,0.12,0.14,0.11,0.08,0.08,0.07,0.08,0.11,0.13,0.11,0,10.86,-1.17,2500,442.86,2383.33,4.82,4.25,2.88,5.82,Walking
0.13,0.14,0.06,0.07,0.09,0.12,0.14,0.07,0.12,0.08,0.12,0.1,0.09,0.11,0.07,0.1,0.13,0.09,0.09,0.06,0.13,0.12,0.09,0.08,0.09,0.13,0.11,0.06,0.09,0.13,0,10.76,-1.17,2033.33,454.76,1733.33,4.97,4.35,2.75,6.05,Walking
0.12,0.12,0.11,0.09,0.08,0.1,0.1,0.09,0.11,0.1,0.11,0.09,0.09,0.1,0.13,0.07,0.1,0.12,0.11,0.05,0.13,0.08,0.1,0.13,0.09,0.07,0.11,0.1,0.08,0.12,0,10.87,-1.1,4000,584.38,4000,5.01,4.15,2.8,5.95,Walking
0.09,0.11,0.12,0.08,0.09,0.11,0.1,0.11,0.14,0.09,0.09,0.13,0.1,0.09,0.08,0.1,0.12,0.11,0.12,0.04,0.14,0.07,0.12,0.09,0.09,0.09,0.08,0.11,0.13,0.11,0,10.77,-1.17,4100,527.78,2600,4.87,4.23,2.89,5.82,Walking
0.09,0.13,0.06,0.11,0.1,0.12,0.09,0.13,0.11,0.09,0.11,0.12,0.1,0.09,0.1,0.11,0.12,0.05,0.13,0.07,0.12,0.11,0.12,0.08,0.09,0.07,0.1,0.13,0.11,0.09,0,10.81,-1.07,2000,481.58,2000,4.72,4.16,2.71,5.71,Walking
0.07,0.1,0.1,0.09,0.15,0.11,0.1,0.09,0.08,0.14,0.1,0.08,0.11,0.12,0.08,0.13,0.09,0.08,0.12,0.06,0.11,0.11,0.09,0.08,0.11,0.12,0.1,0.1,0.09,0.12,0,10.88,-1.01,4125,420.45,3625,4.79,4.12,2.78,5.79,Walking
0.07,0.11,0.15,0.11,0.08,0.08,0.07,0.11,0.12,0.12,0.11,0.12,0.07,0.08,0.13,0.09,0.09,0.14,0.11,0.04,0.1,0.11,0.11,0.06,0.11,0.1,0.1,0.1,0.13,0.1,0,10.78,-0.93,1775,491.18,2350,4.96,4.21,2.6,5.89,Walking
0.11,0.09,0.12,0.11,0.07,0.13,0.04,0.1,0.11,0.14,0.13,0.05,0.1,0.1,0.14,0.08,0.13,0.08,0.09,0.08,0.06,0.11,0.12,0.1,0.1,0.14,0.12,0.13,0.09,0.06,0,10.9,-1.03,2333.33,476.32,2000,5.11,4.24,2.04,6.04,Walking
0.1,0.13,0.13,0.1,0.07,0.09,0.11,0.06,0.11,0.13,0.13,0.07,0.07,0.09,0.13,0.11,0.1,0.13,0.08,0.06,0.08,0.08,0.13,0.09,0.13,0.12,0.13,0.08,0.11,0.09,0,11.08,-0.98,2000,547.22,2975,5.1,4.17,2.31,5.96,Walking
0.12,0.09,0.14,0.07,0.1,0.09,0.1,0.1,0.1,0.11,0.12,0.07,0.09,0.08,0.11,0.12,0.11,0.13,0.08,0.09,0.09,0.11,0.1,0.13,0.11,0.1,0.11,0.09,0.1,0.08,0,11,-1.13,3975,538.89,1675,5.02,4.14,2.33,5.96,Walking
0.08,0.12,0.15,0.08,0.07,0.11,0.07,0.09,0.14,0.11,0.12,0.09,0.1,0.1,0.09,0.07,0.13,0.11,0.09,0.07,0.07,0.13,0.13,0.13,0.08,0.12,0.07,0.08,0.1,0.11,0,10.83,-1.04,1000,485,1216.67,5.13,4.34,2.49,6.06,Walking
0.09,0.1,0.13,0.12,0.09,0.09,0.09,0.09,0.13,0.1,0.12,0.08,0.11,0.11,0.08,0.11,0.08,0.09,0.13,0.07,0.1,0.06,0.08,0.15,0.12,0.09,0.11,0.16,0.05,0.1,0,10.79,-0.94,2033.33,538.24,3575,5.04,4.39,2.38,6.08,Walking
0.08,0.1,0.1,0.17,0.09,0.09,0.08,0.12,0.08,0.1,0.13,0.1,0.1,0.06,0.11,0.13,0.08,0.09,0.13,0.06,0.09,0.12,0.07,0.1,0.11,0.07,0.09,0.16,0.12,0.09,0,10.76,-0.96,2033.33,593.75,3075,4.87,4.49,2.44,5.92,Walking
0.06,0.09,0.14,0.12,0.13,0.08,0.08,0.11,0.09,0.13,0.15,0.03,0.13,0.13,0.07,0.1,0.09,0.14,0.09,0.07,0.1,0.1,0.11,0.12,0.12,0.09,0.06,0.14,0.09,0.1,0,10.76,-1.21,1666.67,525,3000,4.81,4.26,2.63,5.8,Walking
0.09,0.09,0.13,0.1,0.07,0.14,0.07,0.11,0.13,0.11,0.13,0.1,0.11,0.11,0.09,0.06,0.11,0.07,0.14,0.04,0.1,0.12,0.11,0.09,0.1,0.08,0.09,0.1,0.15,0.09,0,10.71,-1.03,2550,434.09,1750,4.94,4.5,2.59,5.99,Walking
